signal,human_si,wcs
S09907_L0225_E013,55.5555555556,77.77777777777777
S09908_L0217_E013,85.7142857143,100.0
S09913_L0200_E013,85.7142857143,100.0
S09919_L0240_E013,90.0,100.0
S09920_L0209_E013,100.0,100.0
S09922_L0227_E013,0.0,100.0
S09923_L0215_E013,100.0,100.0
S09928_L0229_E013,100.0,100.0
S09928_L0242_E013,100.0,100.0
S09935_L0209_E013,100.0,100.0
S09945_L0217_E013,100.0,100.0
S09951_L0206_E013,100.0,100.0
S09961_L0227_E013,0.0,100.0
S09964_L0242_E013,87.5,100.0
S09969_L0218_E013,50.0,100.0
S09969_L0221_E013,100.0,100.0
S09971_L0215_E013,100.0,100.0
S09977_L0216_E013,100.0,100.0
S08515_L0219_E019,100.0,100.0
S08515_L0225_E019,100.0,100.0
S08529_L0239_E019,85.7142857143,85.71428571428571
S08532_L0201_E019,100.0,100.0
S08537_L0201_E019,71.4285714286,100.0
S08540_L0200_E019,100.0,100.0
S08540_L0240_E019,100.0,100.0
S08555_L0239_E019,28.5714285714,100.0
S08558_L0212_E019,100.0,100.0
S08558_L0221_E019,100.0,100.0
S08561_L0217_E019,100.0,100.0
S08574_L0200_E019,100.0,100.0
S08574_L0240_E019,100.0,100.0
S08575_L0225_E019,90.0,100.0
S08575_L0231_E019,100.0,100.0
S08576_L0206_E019,100.0,100.0
S08578_L0222_E019,100.0,100.0
S08579_L0243_E019,85.7142857143,100.0
S08582_L0218_E019,100.0,100.0
S08590_L0222_E019,100.0,100.0
S08594_L0209_E019,100.0,100.0
S08600_L0212_E019,100.0,100.0
S08600_L0221_E019,100.0,100.0
S08606_L0219_E019,77.7777777778,100.0
S08613_L0216_E019,100.0,100.0
S08614_L0224_E019,90.0,100.0
S08625_L0216_E019,100.0,100.0
S08627_L0243_E019,100.0,88.88888888888889
S08628_L0229_E019,100.0,100.0
S08636_L0229_E019,100.0,100.0
S08636_L0242_E019,100.0,100.0
S08637_L0236_E019,100.0,100.0
S08644_L0243_E019,100.0,100.0
S08645_L0225_E019,100.0,77.77777777777777
S08645_L0231_E019,100.0,77.77777777777777
S08652_L0243_E019,100.0,100.0
S08653_L0209_E019,100.0,85.71428571428571
S08660_L0209_E019,100.0,100.0
S08682_L0215_E019,77.7777777778,100.0
S08683_L0219_E019,88.8888888889,100.0
S08685_L0225_E019,100.0,100.0
S08685_L0231_E019,100.0,100.0
S08686_L0217_E019,71.4285714286,71.42857142857143
S08689_L0217_E019,100.0,85.71428571428571
S08690_L0206_E019,100.0,100.0
S08690_L0212_E019,100.0,100.0
S08703_L0206_E019,87.5,100.0
S08707_L0218_E019,100.0,100.0
S08710_L0229_E019,85.7142857143,100.0
S08710_L0242_E019,42.8571428571,100.0
S08725_L0215_E019,70.0,100.0
S08727_L0222_E019,88.8888888889,88.88888888888889
S08732_L0231_E019,100.0,100.0
S08739_L0227_E019,100.0,100.0
S08742_L0206_E019,71.4285714286,100.0
S08743_L0236_E019,28.5714285714,100.0
S08750_L0236_E019,100.0,100.0
S08751_L0206_E019,90.0,100.0
S08752_L0217_E019,100.0,71.42857142857143
S08753_L0243_E019,100.0,100.0
S08759_L0239_E019,66.6666666667,100.0
S08767_L0200_E019,100.0,87.5
S08771_L0219_E019,100.0,100.0
S08771_L0225_E019,100.0,100.0
S08778_L0240_E019,100.0,100.0
S08779_L0240_E019,100.0,100.0
S08780_L0200_E019,100.0,100.0
S08780_L0240_E019,100.0,100.0
S08782_L0229_E019,100.0,100.0
S08785_L0222_E019,88.8888888889,88.88888888888889
S08790_L0225_E019,100.0,100.0
S08790_L0231_E019,100.0,100.0
S08791_L0231_E019,85.7142857143,100.0
S08793_L0215_E019,85.7142857143,100.0
S08794_L0239_E019,100.0,100.0
S08795_L0225_E019,100.0,100.0
S08795_L0231_E019,100.0,100.0
S08798_L0206_E019,100.0,100.0
S08800_L0229_E019,100.0,100.0
S08800_L0242_E019,100.0,100.0
S08807_L0222_E019,100.0,100.0
S08809_L0222_E019,66.6666666667,66.66666666666667
S08815_L0219_E019,100.0,100.0
S08815_L0225_E019,100.0,100.0
S08817_L0229_E019,100.0,100.0
S08817_L0242_E019,100.0,100.0
S08818_L0206_E019,100.0,100.0
S08818_L0212_E019,100.0,100.0
S08820_L0240_E019,50.0,100.0
S08836_L0201_E019,100.0,100.0
S08837_L0229_E019,90.0,100.0
S08837_L0242_E019,70.0,100.0
S08843_L0218_E019,85.7142857143,100.0
S08844_L0243_E019,100.0,100.0
S08853_L0243_E019,100.0,100.0
S08854_L0222_E019,70.0,100.0
S08862_L0215_E019,80.0,100.0
S08867_L0216_E019,71.4285714286,100.0
S08869_L0200_E019,100.0,100.0
S08883_L0216_E019,100.0,100.0
S08889_L0231_E019,100.0,100.0
S08890_L0239_E019,85.7142857143,85.71428571428571
S08891_L0216_E019,100.0,100.0
S08895_L0227_E019,55.5555555556,100.0
S08897_L0224_E019,100.0,100.0
S08899_L0224_E019,100.0,71.42857142857143
S08901_L0219_E019,100.0,100.0
S08903_L0236_E019,100.0,100.0
S08905_L0209_E019,100.0,100.0
S08911_L0229_E019,75.0,100.0
S08911_L0242_E019,100.0,100.0
S08916_L0227_E019,44.4444444444,100.0
S08922_L0227_E019,71.4285714286,100.0
S08923_L0227_E019,100.0,100.0
S08929_L0229_E019,100.0,100.0
S08929_L0242_E019,80.0,100.0
S08931_L0215_E019,80.0,100.0
S08935_L0239_E019,100.0,100.0
S08939_L0236_E019,100.0,100.0
S08949_L0209_E019,88.8888888889,100.0
S08950_L0209_E019,100.0,100.0
S08956_L0201_E019,100.0,100.0
S08961_L0242_E019,100.0,87.5
S08965_L0243_E019,100.0,100.0
S08969_L0218_E019,100.0,85.71428571428571
S08969_L0221_E019,100.0,85.71428571428571
S08971_L0222_E019,100.0,100.0
S08976_L0200_E019,100.0,100.0
S08977_L0229_E019,100.0,100.0
S08977_L0242_E019,100.0,100.0
S08979_L0200_E019,100.0,100.0
S08979_L0240_E019,90.0,100.0
S08980_L0201_E019,62.5,62.5
S08983_L0212_E019,90.0,100.0
S08983_L0221_E019,90.0,100.0
S08987_L0200_E019,100.0,100.0
S08993_L0231_E019,100.0,100.0
S08997_L0219_E019,62.5,50.0
S08997_L0225_E019,100.0,75.0
S08998_L0219_E019,85.7142857143,42.857142857142854
S09011_L0217_E019,90.0,100.0
S09018_L0218_E019,100.0,100.0
S09029_L0242_E019,87.5,87.5
S09030_L0229_E019,100.0,100.0
S09034_L0239_E019,62.5,100.0
S09040_L0209_E019,100.0,100.0
S09047_L0219_E019,87.5,100.0
S09049_L0236_E019,57.1428571429,100.0
S09061_L0229_E019,62.5,100.0
S09065_L0236_E019,100.0,100.0
S09069_L0215_E019,88.8888888889,100.0
S09073_L0231_E019,100.0,85.71428571428571
S09078_L0222_E019,100.0,100.0
S09080_L0239_E019,100.0,100.0
S09082_L0224_E019,100.0,100.0
S09086_L0236_E019,70.0,100.0
S09088_L0200_E019,100.0,100.0
S09088_L0240_E019,100.0,100.0
S09092_L0231_E019,100.0,100.0
S09094_L0217_E019,100.0,100.0
S09101_L0215_E019,100.0,90.0
S09111_L0206_E019,100.0,100.0
S09111_L0212_E019,100.0,100.0
S09128_L0225_E019,100.0,100.0
S09128_L0231_E019,100.0,100.0
S09136_L0222_E019,100.0,100.0
S09140_L0200_E019,90.0,100.0
S09140_L0240_E019,100.0,100.0
S09142_L0229_E019,100.0,100.0
S09144_L0222_E019,100.0,100.0
S09152_L0222_E019,71.4285714286,100.0
S09154_L0222_E019,90.0,100.0
S09155_L0200_E019,71.4285714286,100.0
S09156_L0227_E019,22.2222222222,100.0
S09158_L0224_E019,100.0,100.0
S09161_L0239_E019,100.0,100.0
S09164_L0217_E019,100.0,100.0
S09175_L0231_E019,100.0,100.0
S09178_L0219_E019,100.0,100.0
S09178_L0225_E019,100.0,100.0
S09181_L0243_E019,100.0,100.0
S09188_L0218_E019,100.0,100.0
S09193_L0239_E019,100.0,100.0
S09203_L0200_E019,87.5,100.0
S09205_L0224_E019,85.7142857143,100.0
S09209_L0209_E019,100.0,100.0
S09214_L0216_E019,100.0,100.0
S09227_L0218_E019,100.0,100.0
S09227_L0221_E019,100.0,100.0
S09228_L0243_E019,90.0,100.0
S09231_L0212_E019,100.0,100.0
S09231_L0221_E019,100.0,100.0
S09234_L0219_E019,100.0,100.0
S09234_L0225_E019,100.0,100.0
S09245_L0200_E019,87.5,100.0
S09245_L0240_E019,100.0,100.0
S09246_L0219_E019,100.0,100.0
S09255_L0215_E019,100.0,100.0
S09259_L0217_E019,85.7142857143,100.0
S09264_L0224_E019,100.0,100.0
S09265_L0229_E019,88.8888888889,100.0
S09271_L0200_E019,100.0,100.0
S09271_L0240_E019,100.0,100.0
S09274_L0224_E019,100.0,100.0
S09276_L0216_E019,100.0,100.0
S09277_L0229_E019,85.7142857143,100.0
S09277_L0242_E019,100.0,100.0
S09280_L0229_E019,87.5,100.0
S09280_L0242_E019,100.0,100.0
S09281_L0206_E019,85.7142857143,100.0
S09281_L0212_E019,100.0,100.0
S09282_L0217_E019,66.6666666667,100.0
S09288_L0239_E019,14.2857142857,100.0
S09297_L0206_E019,100.0,100.0
S09297_L0212_E019,100.0,100.0
S09298_L0200_E019,100.0,100.0
S09308_L0229_E019,100.0,100.0
S09314_L0239_E019,71.4285714286,71.42857142857143
S09315_L0216_E019,85.7142857143,100.0
S09317_L0231_E019,100.0,85.71428571428571
S09321_L0239_E019,100.0,100.0
S09325_L0218_E019,100.0,100.0
S09328_L0239_E019,100.0,100.0
S09329_L0242_E019,71.4285714286,100.0
S09332_L0242_E019,100.0,87.5
S09338_L0212_E019,100.0,100.0
S09338_L0221_E019,100.0,100.0
S09339_L0219_E019,87.5,100.0
S09342_L0229_E019,100.0,100.0
S09346_L0243_E019,100.0,100.0
S09350_L0201_E019,100.0,100.0
S09351_L0201_E019,100.0,100.0
S09352_L0201_E019,100.0,100.0
S09363_L0212_E019,100.0,100.0
S09363_L0221_E019,100.0,100.0
S09365_L0229_E019,100.0,90.0
S09366_L0218_E019,100.0,100.0
S09377_L0239_E019,75.0,87.5
S09378_L0219_E019,50.0,100.0
S09378_L0225_E019,90.0,100.0
S09386_L0209_E019,100.0,100.0
S09387_L0209_E019,80.0,100.0
S09396_L0239_E019,77.7777777778,100.0
S09397_L0200_E019,85.7142857143,85.71428571428571
S09406_L0236_E019,100.0,100.0
S09426_L0209_E019,100.0,100.0
S09429_L0219_E019,77.7777777778,100.0
S09429_L0225_E019,100.0,100.0
S09436_L0218_E019,100.0,100.0
S09436_L0221_E019,100.0,100.0
S09446_L0236_E019,100.0,100.0
S09450_L0209_E019,100.0,100.0
S09451_L0239_E019,87.5,100.0
S09455_L0236_E019,100.0,100.0
S09459_L0243_E019,100.0,88.88888888888889
S09460_L0218_E019,100.0,100.0
S09460_L0221_E019,100.0,100.0
S09474_L0201_E019,100.0,100.0
S09476_L0224_E019,100.0,100.0
S09480_L0242_E019,50.0,90.0
S09483_L0201_E019,90.0,100.0
S09485_L0231_E019,100.0,100.0
S09500_L0224_E019,100.0,100.0
S09502_L0201_E019,90.0,80.0
S09509_L0209_E019,100.0,100.0
S09510_L0236_E019,100.0,100.0
S09515_L0239_E019,100.0,100.0
S09519_L0243_E019,100.0,100.0
S09520_L0219_E019,100.0,100.0
S09520_L0225_E019,100.0,100.0
S09525_L0219_E019,100.0,100.0
S09529_L0224_E019,55.5555555556,100.0
S09540_L0243_E019,88.8888888889,100.0
S09542_L0216_E019,100.0,100.0
S09543_L0206_E019,100.0,100.0
S09543_L0212_E019,100.0,100.0
S09546_L0215_E019,40.0,100.0
S09553_L0225_E019,100.0,100.0
S09553_L0231_E019,100.0,100.0
S09554_L0217_E019,100.0,100.0
S09564_L0222_E019,87.5,100.0
S09569_L0212_E019,100.0,100.0
S09569_L0221_E019,100.0,100.0
S09571_L0200_E019,75.0,87.5
S09571_L0240_E019,62.5,100.0
S09573_L0206_E019,37.5,87.5
S09574_L0209_E019,100.0,100.0
S09577_L0217_E019,100.0,100.0
S09579_L0201_E019,100.0,100.0
S09580_L0209_E019,100.0,100.0
S09581_L0236_E019,100.0,100.0
S09586_L0217_E019,14.2857142857,100.0
S09587_L0201_E019,100.0,90.0
S09589_L0224_E019,100.0,85.71428571428571
S09593_L0218_E019,100.0,100.0
S09593_L0221_E019,100.0,100.0
S09596_L0222_E019,100.0,100.0
S09606_L0222_E019,100.0,100.0
S09613_L0209_E019,100.0,100.0
S09615_L0212_E019,100.0,100.0
S09615_L0221_E019,100.0,100.0
S09616_L0215_E019,62.5,100.0
S09620_L0201_E019,100.0,100.0
S09625_L0215_E019,100.0,100.0
S09626_L0229_E019,75.0,100.0
S09627_L0243_E019,100.0,100.0
S09628_L0200_E019,100.0,100.0
S09628_L0240_E019,100.0,100.0
S09634_L0225_E019,25.0,50.0
S09634_L0231_E019,50.0,25.0
S09637_L0201_E019,100.0,85.71428571428571
S09641_L0206_E019,100.0,100.0
S09641_L0212_E019,100.0,100.0
S09655_L0243_E019,100.0,100.0
S09662_L0219_E019,87.5,100.0
S09662_L0225_E019,100.0,100.0
S09666_L0239_E019,87.5,100.0
S09669_L0209_E019,100.0,66.66666666666667
S09673_L0231_E019,75.0,100.0
S09676_L0206_E019,100.0,100.0
S09677_L0227_E019,77.7777777778,100.0
S09678_L0217_E019,80.0,100.0
S09681_L0206_E019,100.0,100.0
S09681_L0212_E019,100.0,100.0
S09684_L0212_E019,100.0,100.0
S09684_L0221_E019,100.0,100.0
S09689_L0217_E019,90.0,100.0
S09704_L0215_E019,100.0,100.0
S09714_L0240_E019,100.0,100.0
S09715_L0243_E019,100.0,71.42857142857143
S09716_L0206_E019,90.0,100.0
S09716_L0212_E019,100.0,100.0
S09719_L0227_E019,87.5,87.5
S09733_L0219_E019,100.0,100.0
S09752_L0229_E019,71.4285714286,100.0
S09752_L0242_E019,57.1428571429,100.0
S09753_L0229_E019,60.0,90.0
S09754_L0227_E019,100.0,100.0
S09759_L0206_E019,12.5,75.0
S09765_L0206_E019,100.0,100.0
S09765_L0212_E019,100.0,100.0
S09767_L0242_E019,100.0,100.0
S09770_L0229_E019,37.5,75.0
S09770_L0242_E019,50.0,12.5
S09776_L0215_E019,88.8888888889,100.0
S09777_L0216_E019,100.0,85.71428571428571
S09790_L0218_E019,90.0,100.0
S09790_L0221_E019,90.0,100.0
S09803_L0236_E019,100.0,100.0
S09811_L0239_E019,62.5,100.0
S09812_L0222_E019,100.0,100.0
S09818_L0227_E019,50.0,100.0
S09824_L0240_E019,100.0,100.0
S09827_L0206_E019,60.0,100.0
S09828_L0218_E019,100.0,100.0
S09828_L0221_E019,100.0,100.0
S09830_L0236_E019,100.0,100.0
S09831_L0218_E019,100.0,100.0
S09831_L0221_E019,100.0,100.0
S09833_L0239_E019,100.0,85.71428571428571
S09837_L0243_E019,100.0,100.0
S09841_L0200_E019,85.7142857143,100.0
S09846_L0224_E019,71.4285714286,100.0
S09856_L0206_E019,100.0,77.77777777777777
S09856_L0212_E019,100.0,77.77777777777777
S09857_L0209_E019,100.0,100.0
S09860_L0218_E019,100.0,100.0
S09861_L0227_E019,100.0,100.0
S09865_L0218_E019,75.0,75.0
S09866_L0216_E019,87.5,87.5
S09870_L0239_E019,25.0,87.5
S09877_L0227_E019,62.5,100.0
S09884_L0218_E019,100.0,100.0
S09892_L0218_E019,85.7142857143,100.0
S09893_L0225_E019,100.0,100.0
S09893_L0231_E019,100.0,100.0
S09894_L0231_E019,100.0,100.0
S09899_L0212_E019,100.0,100.0
S09899_L0221_E019,100.0,100.0
S09900_L0200_E019,100.0,100.0
S09903_L0240_E019,100.0,100.0
S09908_L0219_E019,71.4285714286,100.0
S09911_L0227_E019,100.0,100.0
S09913_L0215_E019,85.7142857143,100.0
S09919_L0201_E019,100.0,100.0
S09920_L0224_E019,85.7142857143,100.0
S09922_L0209_E019,100.0,100.0
S09923_L0243_E019,100.0,100.0
S09928_L0239_E019,100.0,100.0
S09934_L0201_E019,88.8888888889,100.0
S09945_L0219_E019,85.7142857143,100.0
S09951_L0217_E019,75.0,100.0
S09952_L0243_E019,100.0,100.0
S09961_L0209_E019,100.0,85.71428571428571
S09964_L0222_E019,100.0,100.0
S09969_L0229_E019,100.0,100.0
S09969_L0242_E019,100.0,100.0
S09971_L0243_E019,100.0,100.0
S09972_L0200_E019,85.7142857143,100.0
S09977_L0218_E019,100.0,100.0
S09977_L0221_E019,100.0,100.0
S10000_L0227_E019,71.4285714286,100.0
S08508_L0229_E021,71.4285714286,100.0
S08508_L0242_E021,57.1428571429,100.0
S08510_L0243_E021,100.0,100.0
S08512_L0240_E021,100.0,100.0
S08515_L0216_E021,100.0,85.71428571428571
S08529_L0219_E021,85.7142857143,71.42857142857143
S08532_L0227_E021,71.4285714286,100.0
S08546_L0240_E021,87.5,100.0
S08555_L0219_E021,85.7142857143,100.0
S08555_L0225_E021,85.7142857143,100.0
S08558_L0201_E021,100.0,100.0
S08561_L0243_E021,100.0,100.0
S08566_L0200_E021,100.0,85.71428571428571
S08576_L0215_E021,100.0,100.0
S08578_L0231_E021,100.0,100.0
S08579_L0239_E021,100.0,100.0
S08582_L0206_E021,100.0,100.0
S08590_L0225_E021,100.0,100.0
S08590_L0231_E021,75.0,100.0
S08594_L0222_E021,100.0,100.0
S08600_L0201_E021,100.0,100.0
S08606_L0216_E021,88.8888888889,100.0
S08614_L0200_E021,80.0,100.0
S08616_L0243_E021,100.0,100.0
S08625_L0224_E021,100.0,100.0
S08627_L0239_E021,100.0,88.88888888888889
S08628_L0217_E021,100.0,100.0
S08637_L0209_E021,100.0,100.0
S08644_L0239_E021,100.0,100.0
S08651_L0206_E021,100.0,100.0
S08651_L0212_E021,100.0,100.0
S08652_L0239_E021,100.0,100.0
S08653_L0222_E021,85.7142857143,100.0
S08658_L0243_E021,100.0,100.0
S08660_L0222_E021,100.0,100.0
S08682_L0229_E021,77.7777777778,100.0
S08683_L0216_E021,100.0,100.0
S08686_L0243_E021,100.0,100.0
S08689_L0243_E021,100.0,100.0
S08690_L0215_E021,71.4285714286,100.0
S08702_L0212_E021,100.0,100.0
S08702_L0221_E021,100.0,100.0
S08703_L0215_E021,100.0,100.0
S08707_L0206_E021,75.0,100.0
S08713_L0240_E021,100.0,100.0
S08722_L0240_E021,100.0,100.0
S08723_L0218_E021,100.0,100.0
S08723_L0221_E021,100.0,100.0
S08725_L0227_E021,60.0,100.0
S08727_L0231_E021,100.0,88.88888888888889
S08732_L0224_E021,87.5,100.0
S08735_L0240_E021,100.0,100.0
S08739_L0242_E021,90.0,100.0
S08742_L0215_E021,100.0,100.0
S08743_L0209_E021,28.5714285714,71.42857142857143
S08750_L0209_E021,100.0,100.0
S08751_L0215_E021,90.0,100.0
S08752_L0236_E021,100.0,71.42857142857143
S08753_L0239_E021,100.0,100.0
S08759_L0219_E021,22.2222222222,100.0
S08759_L0225_E021,100.0,100.0
S08765_L0218_E021,100.0,100.0
S08765_L0221_E021,100.0,100.0
S08766_L0212_E021,100.0,100.0
S08766_L0221_E021,100.0,100.0
S08767_L0218_E021,100.0,87.5
S08771_L0216_E021,100.0,100.0
S08781_L0212_E021,100.0,100.0
S08781_L0221_E021,100.0,100.0
S08782_L0217_E021,100.0,100.0
S08785_L0231_E021,88.8888888889,88.88888888888889
S08791_L0224_E021,100.0,100.0
S08793_L0229_E021,100.0,100.0
S08794_L0219_E021,100.0,100.0
S08794_L0225_E021,100.0,100.0
S08798_L0215_E021,100.0,100.0
S08807_L0225_E021,100.0,100.0
S08807_L0231_E021,100.0,100.0
S08809_L0231_E021,88.8888888889,55.55555555555556
S08815_L0216_E021,100.0,100.0
S08816_L0206_E021,66.6666666667,77.77777777777777
S08816_L0212_E021,66.6666666667,77.77777777777777
S08818_L0215_E021,14.2857142857,100.0
S08836_L0227_E021,100.0,100.0
S08843_L0206_E021,85.7142857143,100.0
S08844_L0239_E021,71.4285714286,100.0
S08853_L0239_E021,100.0,100.0
S08854_L0225_E021,100.0,100.0
S08854_L0231_E021,90.0,100.0
S08862_L0227_E021,80.0,90.0
S08869_L0218_E021,100.0,100.0
S08875_L0243_E021,90.0,100.0
S08889_L0224_E021,100.0,100.0
S08890_L0219_E021,100.0,100.0
S08890_L0225_E021,100.0,85.71428571428571
S08895_L0242_E021,100.0,77.77777777777777
S08897_L0200_E021,100.0,100.0
S08897_L0240_E021,100.0,100.0
S08899_L0200_E021,100.0,100.0
S08899_L0240_E021,100.0,100.0
S08901_L0216_E021,100.0,100.0
S08903_L0209_E021,100.0,100.0
S08905_L0222_E021,90.0,100.0
S08916_L0217_E021,77.7777777778,100.0
S08922_L0217_E021,100.0,100.0
S08923_L0217_E021,100.0,100.0
S08928_L0229_E021,100.0,100.0
S08928_L0242_E021,100.0,100.0
S08931_L0227_E021,90.0,100.0
S08935_L0219_E021,100.0,100.0
S08935_L0225_E021,100.0,100.0
S08939_L0209_E021,100.0,100.0
S08943_L0212_E021,100.0,100.0
S08943_L0221_E021,100.0,100.0
S08949_L0222_E021,88.8888888889,100.0
S08950_L0222_E021,100.0,100.0
S08952_L0206_E021,87.5,100.0
S08952_L0212_E021,100.0,100.0
S08956_L0227_E021,100.0,100.0
S08961_L0236_E021,87.5,100.0
S08965_L0239_E021,100.0,100.0
S08969_L0201_E021,100.0,85.71428571428571
S08971_L0225_E021,100.0,100.0
S08971_L0231_E021,100.0,100.0
S08973_L0218_E021,88.8888888889,100.0
S08973_L0221_E021,100.0,100.0
S08976_L0218_E021,100.0,100.0
S08980_L0227_E021,37.5,87.5
S08983_L0201_E021,80.0,90.0
S08987_L0218_E021,100.0,100.0
S08993_L0224_E021,100.0,100.0
S08997_L0216_E021,75.0,50.0
S08998_L0216_E021,71.4285714286,71.42857142857143
S09000_L0240_E021,87.5,100.0
S09011_L0236_E021,100.0,100.0
S09018_L0206_E021,88.8888888889,66.66666666666667
S09029_L0236_E021,100.0,87.5
S09030_L0217_E021,100.0,100.0
S09034_L0219_E021,75.0,100.0
S09034_L0225_E021,87.5,100.0
S09040_L0222_E021,100.0,100.0
S09047_L0216_E021,100.0,100.0
S09049_L0209_E021,100.0,100.0
S09061_L0217_E021,100.0,100.0
S09065_L0209_E021,90.0,100.0
S09067_L0218_E021,90.0,100.0
S09067_L0221_E021,100.0,100.0
S09069_L0227_E021,100.0,100.0
S09071_L0206_E021,100.0,100.0
S09071_L0212_E021,87.5,100.0
S09073_L0224_E021,85.7142857143,85.71428571428571
S09078_L0225_E021,88.8888888889,100.0
S09078_L0231_E021,100.0,100.0
S09080_L0219_E021,40.0,100.0
S09082_L0200_E021,66.6666666667,100.0
S09082_L0240_E021,100.0,100.0
S09086_L0209_E021,100.0,100.0
S09092_L0224_E021,100.0,100.0
S09094_L0243_E021,100.0,100.0
S09101_L0227_E021,100.0,90.0
S09107_L0243_E021,100.0,100.0
S09111_L0215_E021,100.0,100.0
S09125_L0229_E021,100.0,87.5
S09125_L0242_E021,87.5,87.5
S09136_L0231_E021,100.0,100.0
S09142_L0217_E021,85.7142857143,100.0
S09144_L0231_E021,100.0,100.0
S09152_L0225_E021,57.1428571429,85.71428571428571
S09152_L0231_E021,100.0,85.71428571428571
S09154_L0231_E021,100.0,100.0
S09155_L0218_E021,100.0,100.0
S09156_L0242_E021,100.0,100.0
S09158_L0200_E021,90.0,100.0
S09161_L0219_E021,100.0,100.0
S09161_L0225_E021,100.0,100.0
S09164_L0243_E021,100.0,100.0
S09175_L0224_E021,100.0,100.0
S09178_L0216_E021,85.7142857143,100.0
S09181_L0239_E021,40.0,100.0
S09188_L0206_E021,100.0,100.0
S09193_L0219_E021,100.0,100.0
S09193_L0225_E021,100.0,100.0
S09196_L0206_E021,88.8888888889,100.0
S09196_L0212_E021,88.8888888889,100.0
S09199_L0243_E021,100.0,100.0
S09203_L0218_E021,87.5,100.0
S09205_L0200_E021,100.0,100.0
S09205_L0240_E021,100.0,100.0
S09208_L0243_E021,100.0,100.0
S09214_L0224_E021,100.0,100.0
S09227_L0201_E021,100.0,100.0
S09228_L0239_E021,90.0,100.0
S09231_L0201_E021,100.0,100.0
S09234_L0216_E021,100.0,100.0
S09246_L0216_E021,100.0,100.0
S09248_L0212_E021,100.0,100.0
S09248_L0221_E021,100.0,100.0
S09255_L0229_E021,100.0,100.0
S09259_L0236_E021,100.0,100.0
S09261_L0218_E021,100.0,100.0
S09261_L0221_E021,100.0,100.0
S09262_L0240_E021,100.0,100.0
S09264_L0200_E021,100.0,100.0
S09264_L0240_E021,100.0,100.0
S09265_L0217_E021,88.8888888889,100.0
S09274_L0200_E021,100.0,100.0
S09274_L0240_E021,100.0,100.0
S09276_L0224_E021,100.0,100.0
S09281_L0215_E021,71.4285714286,100.0
S09282_L0236_E021,100.0,100.0
S09288_L0219_E021,28.5714285714,100.0
S09297_L0215_E021,25.0,100.0
S09298_L0218_E021,100.0,100.0
S09306_L0240_E021,100.0,100.0
S09308_L0217_E021,100.0,100.0
S09314_L0219_E021,100.0,100.0
S09317_L0224_E021,57.1428571429,85.71428571428571
S09321_L0219_E021,100.0,100.0
S09321_L0225_E021,100.0,100.0
S09325_L0206_E021,100.0,100.0
S09328_L0219_E021,100.0,100.0
S09328_L0225_E021,100.0,100.0
S09329_L0236_E021,100.0,100.0
S09332_L0236_E021,87.5,100.0
S09338_L0201_E021,100.0,100.0
S09339_L0216_E021,100.0,100.0
S09341_L0243_E021,100.0,100.0
S09342_L0217_E021,40.0,80.0
S09343_L0229_E021,85.7142857143,85.71428571428571
S09343_L0242_E021,100.0,85.71428571428571
S09345_L0206_E021,100.0,100.0
S09345_L0212_E021,100.0,100.0
S09346_L0239_E021,100.0,71.42857142857143
S09362_L0229_E021,100.0,100.0
S09362_L0242_E021,71.4285714286,100.0
S09363_L0201_E021,100.0,100.0
S09365_L0217_E021,90.0,90.0
S09366_L0206_E021,100.0,100.0
S09377_L0219_E021,75.0,100.0
S09377_L0225_E021,100.0,100.0
S09378_L0216_E021,80.0,100.0
S09380_L0243_E021,57.1428571429,100.0
S09386_L0222_E021,100.0,100.0
S09387_L0222_E021,80.0,100.0
S09396_L0219_E021,88.8888888889,100.0
S09397_L0218_E021,85.7142857143,85.71428571428571
S09398_L0243_E021,100.0,100.0
S09402_L0212_E021,100.0,100.0
S09402_L0221_E021,100.0,100.0
S09406_L0209_E021,100.0,100.0
S09426_L0222_E021,100.0,100.0
S09429_L0216_E021,88.8888888889,100.0
S09436_L0201_E021,87.5,100.0
S09446_L0209_E021,85.7142857143,100.0
S09448_L0229_E021,90.0,90.0
S09448_L0242_E021,90.0,90.0
S09450_L0222_E021,88.8888888889,100.0
S09451_L0219_E021,87.5,100.0
S09452_L0212_E021,100.0,100.0
S09452_L0221_E021,100.0,100.0
S09455_L0209_E021,100.0,100.0
S09459_L0239_E021,66.6666666667,66.66666666666667
S09460_L0201_E021,100.0,100.0
S09463_L0240_E021,100.0,100.0
S09470_L0243_E021,77.7777777778,100.0
S09476_L0200_E021,88.8888888889,100.0
S09476_L0240_E021,100.0,100.0
S09480_L0236_E021,90.0,100.0
S09485_L0224_E021,87.5,100.0
S09500_L0200_E021,100.0,100.0
S09502_L0227_E021,100.0,100.0
S09509_L0222_E021,87.5,100.0
S09510_L0209_E021,100.0,100.0
S09515_L0219_E021,100.0,100.0
S09515_L0225_E021,100.0,100.0
S09519_L0239_E021,88.8888888889,100.0
S09520_L0216_E021,100.0,100.0
S09525_L0216_E021,100.0,100.0
S09529_L0200_E021,100.0,100.0
S09532_L0209_E021,100.0,100.0
S09533_L0206_E021,71.4285714286,100.0
S09533_L0212_E021,100.0,100.0
S09540_L0239_E021,66.6666666667,100.0
S09543_L0215_E021,85.7142857143,100.0
S09546_L0229_E021,90.0,100.0
S09554_L0243_E021,100.0,100.0
